rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
254,256,0.15818208,0.0,0.0,0.0
255,257,0.15411313,0.0,0.029570773,-0.004068956
256,258,0.16271514,0.0,0.012601374,0.008602008
257,259,0.15981305,0.0,0.029136913,-0.0029020905
258,260,0.16271514,0.0,0.029136913,0.0029020905
259,261,0.15981305,0.0,0.029136913,-0.0029020905
260,262,0.16897285,0.0,0.012602898,0.009159803
261,263,0.15231116,0.0,0.035934363,-0.016661689
262,264,0.14671627,0.0,0.034780867,-0.0055948943
263,265,0.15818208,0.0,0.015289013,0.011465818
264,266,0.15818208,0.0,0.0,0.0
265,267,0.16259916,0.006360397,0.028230019,0.0044170767
266,268,0.15917948,0.0,0.028944721,-0.0034196824
267,269,0.16811457,0.004058088,0.012416166,0.008935094
268,270,0.16811457,0.0,0.0,0.0
269,271,0.15392461,0.014068549,0.031199291,-0.014189959
270,272,0.08944065,0.056022655,0.10456633,-0.06448396
271,273,0.040529847,0.041659497,0.06619065,-0.048910804
272,274,0.072972886,0.030321011,0.06285479,0.03244304
273,275,0.093272105,0.02418195,0.056640055,0.020299219
274,276,0.02550725,0.009947756,0.10471423,-0.067764856
275,277,0.08408715,0.050499693,0.090365835,0.0585799
276,278,0.09313017,0.047547676,0.059840787,0.009043023
277,279,0.14257787,0.051905185,0.14962581,0.0494477
278,280,0.11476443,0.045115355,0.099737786,-0.027813442
279,281,0.14182256,0.08163603,0.14667712,0.027058132
280,282,0.11526466,0.043397266,0.14196232,-0.0265579
281,283,0.112334654,0.02805954,0.02805954,-0.0029300079
282,284,0.15921323,0.029906366,0.22069412,0.046878576
283,285,0.14348672,0.049755137,0.055351514,-0.015726507
284,286,0.14202684,0.032189168,0.1369228,-0.0014598817
285,287,0.07045597,0.021058906,0.13950457,-0.07157087
286,288,0.08578719,0.024561225,0.05937821,0.015331224
287,289,0.109228656,0.044208102,0.061689377,0.023441464
288,290,0.098187916,0.054444425,0.142415,-0.01104074
289,291,0.15105818,0.044989027,0.14301415,0.052870266
290,292,0.104666114,0.0374898,0.09509068,-0.04639207
291,293,0.13153183,0.029739268,0.11985682,0.02686572
292,294,0.12703416,0.0396759,0.2155219,-0.004497677
293,295,0.14228211,0.012688942,0.14846382,0.015247956
294,296,0.11410127,0.044800542,0.047907557,-0.028180845
295,297,0.10130304,0.022455633,0.11308645,-0.012798227
296,298,0.11612288,0.04742463,0.07720183,0.014819838
297,299,0.06779853,0.05225791,0.13865417,-0.048324347
298,300,0.020037245,0.02135298,0.058573574,-0.047761288
299,301,0.055833112,0.023763461,0.049787678,0.035795867
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.029256169,1000000000,0.029256169,0
1,3,0.054822337,0.06903296,0.06903296,0.025566168
2,4,0.050909128,0.030999279,0.030999279,-0.003913209
3,5,0.030362263,0.0490267,0.06142473,-0.020546865
4,6,0.0310928,0.03943377,0.03943377,0.0007305369
5,7,0.06989158,0.075863756,0.07595959,0.03879878
6,8,0.04511082,0.028952697,0.0823553,-0.024780758
7,9,0.066509284,0.02883609,0.055590354,0.021398462
8,10,0.07715716,0.03166726,0.08511455,0.010647878
9,11,0.06648191,0.023816038,0.093493745,-0.0106752515
10,12,0.0794698,0.03170366,0.08604159,0.012987889
11,13,0.09821823,0.04799461,0.04799461,0.018748432
12,14,0.07671708,0.022200746,0.09164999,-0.021501154
13,15,0.08719135,0.030129367,0.086602524,0.010474272
14,16,0.10496602,0.029527118,0.047542088,0.017774671
15,17,0.11060148,0.026248993,0.03580548,0.0056354553
16,18,0.11696778,0.024769397,0.028977891,0.006366305
17,19,0.11434711,0.10998296,0.17359851,-0.0026206747
18,20,0.22836438,0.17624988,0.17624988,0.11401727
19,21,0.05753276,0.027484816,0.2358451,-0.17083162
20,22,0.18010089,0.1170592,0.18351278,0.12256813
21,23,0.18707907,0.039898045,0.039898045,0.006978184
22,24,0.19855012,0.166149,0.16814616,0.011471048
23,25,0.14588207,0.069619074,0.18886764,-0.05266805
24,26,0.1278616,0.06432056,0.09464222,-0.018020466
25,27,0.17492436,0.068692185,0.08587708,0.047062755
26,28,0.004503503,0.029537063,0.17518573,-0.17042086
27,29,0.034451213,0.034711033,0.034711033,0.02994771
28,30,0.034710277,0.00428593,0.00428593,0.00025906414
29,31,0.050461493,0.035843354,0.05974018,0.015751217
30,32,0.13851598,0.03979855,0.15264043,0.088054486
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.033478376,1000000000,0.033478376,0
1,3,0.019351231,0.03865741,0.03865741,-0.014127145
2,4,0.09207699,0.09011878,0.09011878,0.07272576
3,5,0.03989132,0.031301975,0.09703571,-0.052185666
4,6,0.0035374162,0.019213079,0.040400513,-0.036353905
5,7,0.023646547,0.021616466,0.021616466,0.02010913
6,8,0.011360782,0.008835711,0.015461021,-0.012285764
7,9,0.040424194,0.032472134,0.04094377,0.029063411
8,10,0.014324649,0.003564639,0.042418946,-0.026099544
9,11,0.03999047,0.0032791528,0.04099787,0.02566582
10,12,0.04677448,0.019731715,0.019731715,0.0067840107
11,13,0.041976884,0.008104802,0.0130904205,-0.0047975965
12,14,0.042172465,0.003585857,0.003585857,0.00019558147
13,15,0.023646547,0.0,0.03796909,-0.018525919
14,16,0.0034153557,0.0016548845,0.02227202,-0.020231191
15,17,0.02296987,0.024282929,0.024282929,0.019554514
16,18,0.0068070916,0.0035226354,0.0262057,-0.01616278
17,19,0.02191956,0.0033482548,0.02440392,0.015112468
18,20,0.025876438,0.02097046,0.02097046,0.0039568786
19,21,0.022123728,0.002467545,0.021651078,-0.0037527103
20,22,0.021421958,0.003443851,0.00359175,-0.0007017702
21,23,0.02466786,0.0054276674,0.035756335,0.0032459013
22,24,0.011670707,0.014531491,0.033397727,-0.012997152
23,25,0.007720884,0.0042700414,0.0042700414,-0.003949823
24,26,0.052326433,0.051451657,0.051451657,0.04460555
25,27,0.0034105242,0.0035162333,0.052647125,-0.048915908
26,28,0.13964322,0.11057379,0.14062607,0.1362327
27,29,0.01131362,0.0025928165,0.14492773,-0.1283296
28,30,0.01131362,0.0,0.0,0.0
