rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
23,25,0.13487884,0.04214021,0.04214021,0.024195872
24,26,0.13487884,0.0,0.0,0.0
25,27,0.150573,0.023851098,0.023851098,0.015694156
26,28,0.15222852,0.0095174005,0.0095174005,0.001655519
27,29,0.16299614,0.021983117,0.02271967,0.010767624
28,30,0.023225175,0.007917747,0.16859186,-0.13977097
29,31,0.009103077,0.0057181013,0.018145088,-0.014122098
30,32,0.01366969,0.0036267205,0.01295828,0.0045666127
31,33,0.011634117,0.0050539207,0.0071271807,-0.0020355731
32,34,0.13882458,0.020849561,0.14054903,0.12719047
33,35,0.13842608,0.007888031,0.007888031,-0.00039850175
34,36,0.02975578,0.021545397,0.13759471,-0.1086703
35,37,0.016574187,0.0074231755,0.043740824,-0.013181593
36,38,0.017690107,0.009792521,0.01415796,0.00111592
37,39,0.10101129,0.06469534,0.100924715,0.083321184
38,40,0.02185782,0.010216836,0.10534249,-0.07915347
39,41,0.05274887,0.052716233,0.055324472,0.03089105
40,42,0.05708615,0.017918244,0.017918244,0.004337281
41,43,0.15755507,0.0830543,0.14568983,0.10046892
rank,src_id,norm1,min_vector_similarity,neighbor_vector_similarity,neighbor_similarity_diff
0,2,0.022956563,1000000000,0.022956563,0
1,3,0.009072719,0.026573004,0.026573004,-0.013883844
2,4,0.027942963,0.029994117,0.029994117,0.018870244
3,5,0.027046913,0.004384459,0.004384459,-0.00089604966
4,6,0.076664396,0.065377384,0.0692524,0.049617484
5,7,0.03454535,0.036079694,0.07987285,-0.042119045
6,8,0.024968147,0.02735903,0.042403616,-0.009577204
7,9,0.026428021,0.01181844,0.03633596,0.0014598742
8,10,0.057845302,0.054125838,0.06353827,0.03141728
9,11,0.09072062,0.029813988,0.109203674,0.032875314
10,12,0.09457092,0.02526625,0.02526625,0.0038503036
11,13,0.08475819,0.024108171,0.04239706,-0.009812728
12,14,0.025981693,0.028312193,0.07850156,-0.058776498
13,15,0.024590014,0.003575841,0.003575841,-0.001391679
14,16,0.041110307,0.028432846,0.029801859,0.016520293
15,17,0.036908243,0.025453055,0.037865896,-0.004202064
16,18,0.03602911,0.0040266574,0.0040266574,-0.00087913126
17,19,0.05030343,0.027552148,0.0305643,0.014274318
18,20,0.041110307,0.0,0.027552148,-0.009193122
19,21,0.05994599,0.024293214,0.024293214,0.018835682
20,22,0.053903185,0.010136503,0.010136503,-0.0060428046
21,23,0.05030343,0.0,0.030975057,-0.0035997555
22,24,0.068076484,0.024541033,0.024541033,0.017773055
23,25,0.061586615,0.010697153,0.010697153,-0.006489869
24,26,0.06872143,0.010359166,0.03480896,0.007134814
25,27,0.07579763,0.009311061,0.031235842,0.007076204
26,28,0.07762522,0.017581534,0.042292017,0.0018275902
27,29,0.055928484,0.03098225,0.033862162,-0.021696739
28,30,0.048496157,0.008215432,0.008215432,-0.0074323267
29,31,0.07437855,0.020867469,0.027466048,0.025882393
30,32,0.08667426,0.026587315,0.041012164,0.012295708
31,33,0.09250598,0.026209336,0.03264707,0.0058317184
32,34,0.025387691,0.011157873,0.08568931,-0.06711829
33,35,0.022524295,0.00880202,0.00880202,-0.002863396
34,36,0.045997612,0.024838248,0.029209226,0.023473317
35,37,0.053721678,0.04056928,0.04156138,0.0077240653
